time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1987-09-17T22:00:41.510Z,38.8233333,-122.3853333,-0.436,2.61,md,19,63,0.05225,0.12,nc,nc105971,2016-12-07T11:02:33.438Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.26,1.13,0.11,19,reviewed,nc,nc
1987-09-17T18:43:17.290Z,33.06,-115,-0.197,2.52,mc,0,101,,0.141,ci,ci623529,2016-02-03T22:18:04.730Z,"45km NE of Holtville, CA",quarry blast,,,,20,reviewed,ci,ci
1987-09-15T21:31:15.370Z,38.8205,-122.3766667,-0.776,2.67,md,13,76,0.05766,0.16,nc,nc1152680,2016-12-07T10:56:24.604Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.48,2.05,0.14,13,reviewed,nc,nc
1987-09-14T18:43:18.160Z,33.06,-115,-0.183,2.53,mc,0,101,,0.161,ci,ci623356,2016-02-03T23:35:25.620Z,"45km NE of Holtville, CA",quarry blast,,,,22,reviewed,ci,ci
1987-09-11T21:58:17.300Z,38.8178333,-122.3891667,-0.609,2.67,md,24,56,0.04775,0.13,nc,nc105684,2016-12-07T10:41:48.619Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.3,0.86,0.18,24,reviewed,nc,nc
1987-09-11T18:51:40.160Z,33.06,-115,-0.225,2.52,mc,0,88.7,,0.127,ci,ci623152,2016-02-04T04:48:44.630Z,"45km NE of Holtville, CA",quarry blast,,,,14,reviewed,ci,ci
1987-09-10T19:57:29.580Z,34.75,-116.42,-1.046,2.55,mc,0,164.1,0.1092,0.053,ci,ci623078,2016-02-04T00:54:22.580Z,"24km W of Ludlow, CA",quarry blast,,,,24,reviewed,ci,ci
1987-09-08T18:39:45.150Z,33.06,-115,-0.197,2.5,mc,0,88.7,,0.135,ci,ci622856,2016-02-03T21:37:15.200Z,"45km NE of Holtville, CA",quarry blast,,,,23,reviewed,ci,ci
1987-09-04T22:04:18.510Z,38.834,-122.3851667,-0.609,2.62,md,27,60,0.05676,0.41,nc,nc105358,2016-12-07T10:19:40.902Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.65,3.5,0.17,36,reviewed,nc,nc
1987-09-03T22:24:24.330Z,32.57,-116.03,-0.227,2.56,mc,0,221.6,,0.067,ci,ci133552,2016-02-04T01:34:56.400Z,"19km S of Ocotillo, CA",quarry blast,,,,7,reviewed,ci,ci
1987-09-02T22:01:19.380Z,38.822,-122.384,-0.436,2.7,md,20,63,0.05225,0.12,nc,nc105275,2016-12-07T10:14:57.352Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.26,1.03,0.15,25,reviewed,nc,nc
1987-09-01T22:01:49.450Z,38.8151667,-122.3811667,-0.62,2.58,md,25,67,0.05315,0.35,nc,nc105247,2016-12-07T10:12:17.592Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.66,2.52,0.15,18,reviewed,nc,nc
1987-08-28T23:12:49.730Z,46.9801667,-118.5496667,2.051,2.5,md,28,199,0.353,0.32,uw,uw10225803,2016-07-24T20:19:06.190Z,"5 km E of Lind, Washington",explosion,1.815,1.45,0.09,5,reviewed,uw,uw
1987-08-27T21:58:48.700Z,38.817,-122.3736667,-0.62,2.63,md,14,67,0.05946,0.21,nc,nc105104,2016-12-07T09:56:08.998Z,"15 km W of Guinda, California",quarry blast,0.43,2.71,0.11,7,reviewed,nc,nc
1987-08-25T23:10:23.970Z,34.75,-116.42,-1.258,2.9,mc,0,126.7,,0.105,ci,ci621738,2016-02-04T04:10:18.020Z,"24km W of Ludlow, CA",quarry blast,,,,59,reviewed,ci,ci
1987-08-21T21:59:00.680Z,38.8106667,-122.3836667,-0.609,2.67,md,34,55,0.05045,0.27,nc,nc104881,2016-12-07T09:37:11.836Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.45,1.4,0.15,28,reviewed,nc,nc
1987-08-18T19:18:37.430Z,34.62,-113.15,-0.629,2.53,mc,0,344.2,,0.245,ci,ci621178,2016-02-04T04:10:12.870Z,"104km SE of Kingman, AZ",quarry blast,,,,7,reviewed,ci,ci
1987-08-17T21:43:11.510Z,34.62,-113.15,-0.629,2.5,mc,0,327.2,,0.422,ci,ci621108,2016-02-04T02:51:56.330Z,"104km SE of Kingman, AZ",quarry blast,,,,5,reviewed,ci,ci
1987-08-14T22:02:59.750Z,38.818,-122.391,-0.829,2.51,md,17,73,0.04595,0.13,nc,nc104677,2016-12-07T09:12:20.974Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.39,0.92,0.2,14,reviewed,nc,nc
1987-08-13T00:30:12.090Z,35.744,-115.436,4.739,2.68,mc,0,234.4,,0.186,ci,ci620783,2016-02-03T22:17:30.630Z,"15km NNW of Primm, NV",quarry blast,,,,11,reviewed,ci,ci
1987-08-12T21:56:04.750Z,38.8023333,-122.3821667,-0.829,2.66,md,25,99,0.05135,0.32,nc,nc104462,2016-12-07T09:04:44.764Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.57,2.12,0.17,19,reviewed,nc,nc
1987-08-11T22:05:24.670Z,38.8286667,-122.385,-0.62,2.68,md,13,58,0.05405,0.08,nc,nc104413,2016-12-07T09:02:04.073Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.29,1.09,0.05,15,reviewed,nc,nc
1987-08-10T18:41:44.440Z,33.06,-115,-0.151,2.51,mc,0,101,,0.108,ci,ci620586,2016-02-04T00:53:41.770Z,"45km NE of Holtville, CA",quarry blast,,,,17,reviewed,ci,ci
1987-08-07T21:57:35.460Z,38.8173333,-122.3885,-0.829,2.57,md,11,169,0.04775,0.07,nc,nc104228,2016-12-07T08:49:34.520Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.49,0.92,0.13,10,reviewed,nc,nc
1987-08-06T21:07:18.700Z,34.62,-113.15,-0.275,2.7,mc,0,331.4,,0.57,ci,ci727628,2016-02-04T03:30:59.480Z,"104km SE of Kingman, AZ",quarry blast,,,,6,reviewed,ci,ci
1987-08-05T21:56:28.650Z,38.8206667,-122.3846667,-0.62,2.69,md,27,51,0.05135,0.11,nc,nc104116,2016-12-07T08:41:10.303Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.22,0.71,0.14,27,reviewed,nc,nc
1987-08-05T18:47:40.420Z,33.06,-115,-0.213,2.53,mc,0,101,0.08945,0.106,ci,ci727488,2016-02-04T04:09:56.160Z,"45km NE of Holtville, CA",quarry blast,,,,17,reviewed,ci,ci
1987-08-05T00:21:57.060Z,36.8961667,-121.6163333,-0.09,2.81,md,53,44,0.02252,0.14,nc,nc104067,2016-12-07T08:37:39.904Z,"2 km ENE of Aromas, California",quarry blast,0.19,0.53,0.23,27,reviewed,nc,nc
1987-08-03T23:01:41.280Z,33.06,-115,-0.148,2.57,mc,0,101,,0.115,ci,ci727350,2016-02-04T03:30:56.490Z,"45km NE of Holtville, CA",quarry blast,,,,20,reviewed,ci,ci
1987-07-30T18:45:38.250Z,33.06,-115,-0.16,2.61,mc,0,101,,0.092,ci,ci727116,2016-02-04T05:26:49.990Z,"45km NE of Holtville, CA",quarry blast,,,,21,reviewed,ci,ci
1987-07-29T21:54:54.610Z,38.7973333,-122.391,-0.829,2.62,md,21,88,0.04505,0.34,nc,nc103759,2016-12-07T08:06:17.456Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.74,1.88,0.14,20,reviewed,nc,nc
1987-07-27T21:55:21.920Z,38.8295,-122.3935,-0.62,2.63,md,6,159,0.04865,0.02,nc,nc103683,2016-12-07T08:00:24.041Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.61,1.55,0.05,7,reviewed,nc,nc
1987-07-27T18:46:39.070Z,33.06,-115,-0.16,2.53,mc,0,101,,0.104,ci,ci726932,2016-02-03T22:55:53.690Z,"45km NE of Holtville, CA",quarry blast,,,,17,reviewed,ci,ci
1987-07-24T21:57:51.650Z,38.8271667,-122.38,-0.609,2.52,md,11,59,0.05676,0.07,nc,nc103585,2016-12-07T07:53:01.738Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.41,1.01,0.12,11,reviewed,nc,nc
1987-07-23T21:58:12.100Z,38.8165,-122.4111667,-0.609,2.65,md,14,87,0.03063,0.15,nc,nc103545,2016-12-07T07:50:07.723Z,"12 km E of Hidden Valley Lake, California",quarry blast,0.52,1.27,0.06,9,reviewed,nc,nc
1987-07-21T21:55:59.440Z,38.82,-122.3753333,-0.436,2.61,md,22,65,0.05856,0.19,nc,nc103452,2016-12-07T07:44:25.369Z,"15 km W of Guinda, California",quarry blast,0.4,1.8,0.21,9,reviewed,nc,nc
1987-07-20T21:58:37.450Z,38.8208333,-122.385,-0.609,2.52,md,25,57,0.05135,0.28,nc,nc103398,2016-12-07T07:41:17.076Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.7,1.89,0.16,21,reviewed,nc,nc
1987-07-20T18:43:07.120Z,33.06,-115,-0.148,2.59,mc,0,101,,0.106,ci,ci726521,2016-02-04T03:30:44.060Z,"45km NE of Holtville, CA",quarry blast,,,,19,reviewed,ci,ci
1987-07-16T23:21:59.110Z,47.4683333,-117.024,-0.852,3,md,9,305,0.8933,0.51,uw,uw10221028,2016-07-24T20:16:09.840Z,"8 km ENE of Rockford, Washington",explosion,1.189,1.2,0.11,7,reviewed,uw,uw
1987-07-16T19:23:07.640Z,37.116,-116.053,0,3.6,ml,,,,0.8,us,usp00036pv,2014-11-07T00:40:41.164Z,"64 km SSW of Rachel, Nevada",explosion,,,,,reviewed,us,brk
1987-07-16T19:12:40.690Z,38.817,-122.3915,-0.609,2.62,md,36,56,0.04505,0.16,nc,nc103289,2016-12-07T07:28:47.089Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.31,0.75,0.16,32,reviewed,nc,nc
1987-07-14T21:57:14.570Z,38.8251667,-122.3828333,-0.436,2.76,md,21,100,0.05405,0.16,nc,nc103145,2016-12-07T07:23:13.457Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.42,1.52,0.18,24,reviewed,nc,nc
1987-07-09T21:52:22.700Z,38.8236667,-122.3765,-0.62,2.59,md,13,116,0.05856,0.17,nc,nc102926,2016-12-07T07:08:41.932Z,"15 km W of Guinda, California",quarry blast,0.5,1.66,0.09,8,reviewed,nc,nc
1987-07-09T18:43:37.200Z,33.06,-115,-0.148,2.62,mc,0,101,,0.14,ci,ci725762,2016-02-03T19:38:03.530Z,"45km NE of Holtville, CA",quarry blast,,,,19,reviewed,ci,ci
1987-07-08T21:53:48.080Z,38.8268333,-122.3861667,-0.609,2.54,md,22,57,0.05225,0.33,nc,nc102896,2016-12-07T07:05:55.583Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.56,2.29,0.1,18,reviewed,nc,nc
1987-07-07T19:16:54.600Z,34.75,-116.42,-1.037,2.76,mc,0,69.4,,0.147,ci,ci725656,2016-02-03T19:38:01.570Z,"24km W of Ludlow, CA",quarry blast,,,,54,reviewed,ci,ci
1987-07-07T18:48:05.080Z,33.06,-115,-0.201,2.55,mc,0,101,,0.092,ci,ci725653,2016-02-03T19:38:00.670Z,"45km NE of Holtville, CA",quarry blast,,,,14,reviewed,ci,ci
1987-07-06T22:00:25.040Z,38.814,-122.3835,-0.609,2.59,md,16,57,0.05135,0.18,nc,nc102770,2016-12-07T06:59:25.031Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.39,1.6,0.15,11,reviewed,nc,nc
1987-07-04T15:39:37.990Z,34.62,-113.15,-0.275,2.94,mc,0,334.6,,0.359,ci,ci725441,2016-02-04T01:34:00.400Z,"104km SE of Kingman, AZ",quarry blast,,,,6,reviewed,ci,ci
1987-07-01T21:54:52.880Z,38.823,-122.3885,-0.436,2.69,md,30,62,0.04955,0.16,nc,nc102627,2016-12-07T06:44:41.408Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.32,0.88,0.16,33,reviewed,nc,nc
1987-06-30T16:23:24.580Z,36.939,-116.02,0,3.6,ml,,,,1.1,us,usp000367a,2014-11-07T00:40:34.609Z,"51 km NW of Indian Springs, Nevada",explosion,,,,,reviewed,us,brk
1987-06-26T21:55:54.880Z,38.8221667,-122.3828333,-0.62,2.63,md,26,51,0.05315,0.18,nc,nc102487,2016-12-07T06:32:23.903Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.29,1.31,0.11,19,reviewed,nc,nc
1987-06-25T23:03:35.270Z,33.06,-115,-0.16,2.54,mc,0,112.8,,0.104,ci,ci724791,2016-02-04T01:33:48.820Z,"45km NE of Holtville, CA",quarry blast,,,,16,reviewed,ci,ci
1987-06-24T23:25:21.130Z,19.8256667,-154.8083333,4.007,2.86,ml,10,332,,0.05,hv,hv243189,2020-03-31T17:46:12.880Z,"30 km E of P?pa‘ikou, Hawaii",quarry blast,9.49,2.89,0.32,2,reviewed,hv,hv
1987-06-23T22:04:49.700Z,38.8173333,-122.384,-0.436,2.61,md,28,55,0.05135,0.45,nc,nc102249,2016-12-07T06:20:21.628Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.74,2.82,0.13,19,reviewed,nc,nc
1987-06-22T23:01:17.230Z,33.06,-115,-0.213,2.5,mc,0,101,,0.089,ci,ci724521,2016-02-04T04:09:11.380Z,"45km NE of Holtville, CA",quarry blast,,,,15,reviewed,ci,ci
1987-06-19T22:02:55.570Z,38.8208333,-122.395,-0.609,2.64,md,25,56,0.04414,0.22,nc,nc102180,2016-12-07T06:07:48.960Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.3,0.87,0.12,17,reviewed,nc,nc
1987-06-19T18:42:04.060Z,33.06,-115,-0.213,2.73,mc,0,101,,0.285,ci,ci724293,2016-02-04T03:30:12.230Z,"45km NE of Holtville, CA",quarry blast,,,,19,reviewed,ci,ci
1987-06-15T21:30:09.840Z,19.6861667,-155.0423333,4.437,2.97,ml,35,239,,0.18,hv,hv242478,2020-03-31T17:45:22.160Z,"7 km SE of Hilo, Hawaii",quarry blast,1.37,1.97,0.17,1,reviewed,hv,hv
1987-06-12T19:05:40.690Z,49.4321667,-120.4181667,-1.656,2.8,md,7,252,1.171,0.18,uw,uw10219878,2016-07-24T20:14:44.950Z,"7 km ESE of Princeton, Canada",explosion,0.629,2.66,0.1,3,reviewed,uw,uw
1987-06-11T21:55:30.020Z,38.8178333,-122.3775,-0.266,2.61,md,23,58,0.05586,0.23,nc,nc101764,2016-12-07T05:41:47.637Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.42,1.79,0.16,21,reviewed,nc,nc
1987-06-10T23:22:12.700Z,34.75,-116.42,-1.039,2.65,mc,0,69.4,,0.193,ci,ci723728,2016-02-04T03:30:02.420Z,"24km W of Ludlow, CA",quarry blast,,,,19,reviewed,ci,ci
1987-06-10T22:56:55.050Z,33.06,-115,-0.16,2.64,mc,0,101,,0.242,ci,ci723726,2016-02-03T22:55:09.910Z,"45km NE of Holtville, CA",quarry blast,,,,17,reviewed,ci,ci
1987-06-09T21:56:21.200Z,38.8161667,-122.3798333,-0.62,2.77,md,21,57,0.05405,0.16,nc,nc101662,2016-12-07T05:35:47.192Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.46,1.5,0.21,9,reviewed,nc,nc
1987-06-05T18:45:28.380Z,33.06,-115,-0.16,2.69,mc,0,101,,0.241,ci,ci723479,2016-02-04T04:47:09.220Z,"45km NE of Holtville, CA",quarry blast,,,,23,reviewed,ci,ci
1987-06-04T21:51:57.090Z,38.8258333,-122.3871667,-0.62,2.6,md,28,58,0.05135,0.15,nc,nc101464,2016-12-07T05:21:38.245Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.27,1.13,0.14,29,reviewed,nc,nc
1987-06-04T18:43:58.790Z,33.06,-115,-0.16,2.5,mc,0,101,,0.244,ci,ci723416,2016-02-04T05:25:51.020Z,"45km NE of Holtville, CA",quarry blast,,,,12,reviewed,ci,ci
1987-06-04T05:02:01.120Z,33.491,-114.618,5.57,2.72,mc,0,235.6,,0.157,ci,ci723383,2016-02-03T20:56:31.580Z,"14km S of Blythe, CA",quarry blast,,,,24,reviewed,ci,ci
1987-06-03T21:56:52.140Z,38.8328333,-122.386,-0.436,2.58,md,15,63,0.05495,0.12,nc,nc101456,2016-12-07T05:18:32.077Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.36,1.13,0.15,32,reviewed,nc,nc
1987-06-03T21:34:44.970Z,34.63,-117.12,-1.098,2.54,mc,0,67.4,,0.205,ci,ci723359,2016-02-03T21:35:45.310Z,"16km NNE of Apple Valley, CA",quarry blast,,,,60,reviewed,ci,ci
1987-06-03T18:42:31.440Z,33.06,-115,-0.16,2.67,mc,0,101,,0.263,ci,ci723346,2016-02-03T20:56:30.580Z,"45km NE of Holtville, CA",quarry blast,,,,13,reviewed,ci,ci
1987-06-02T21:56:23.380Z,38.8053333,-122.3735,-0.62,2.53,md,15,79,0.05766,0.33,nc,nc101345,2016-12-07T05:15:14.461Z,"15 km W of Guinda, California",quarry blast,0.89,3.24,0.11,20,reviewed,nc,nc
1987-06-02T18:58:45.520Z,32.81,-117.1,-0.821,2.54,mc,0,196.7,,0.285,ci,ci723282,2016-02-04T02:11:43.150Z,"6km NE of San Diego, CA",quarry blast,,,,9,reviewed,ci,ci
1987-05-29T00:22:36.540Z,32.61,-116.97,-0.494,2.61,mc,0,216.4,,0.262,ci,ci722950,2016-02-04T02:11:39.350Z,"8km ESE of Chula Vista, CA",quarry blast,,,,8,reviewed,ci,ci
1987-05-28T21:57:53.340Z,38.8376667,-122.3861667,-0.436,2.62,md,37,61,0.05766,0.38,nc,nc101081,2016-12-07T04:58:41.717Z,"15 km ENE of Hidden Valley Lake, California",quarry blast,0.5,3.01,0.15,33,reviewed,nc,nc
1987-05-26T18:51:25.040Z,33.06,-115,-0.16,2.71,mc,0,101,,0.229,ci,ci722770,2016-02-03T20:56:21.540Z,"45km NE of Holtville, CA",quarry blast,,,,19,reviewed,ci,ci
1987-05-22T21:55:08.160Z,38.8231667,-122.387,-0.436,2.62,md,21,58,0.05045,0.12,nc,nc100823,2016-12-07T04:37:44.458Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.3,0.93,0.14,23,reviewed,nc,nc
1987-05-22T18:46:40.000Z,33.06,-115,-0.16,2.67,mc,0,101,,0.266,ci,ci722528,2016-02-03T20:56:19.670Z,"45km NE of Holtville, CA",quarry blast,,,,21,reviewed,ci,ci
1987-05-19T19:08:58.970Z,38.8225,-122.387,-0.436,2.68,md,35,52,0.05045,0.41,nc,nc100672,2016-12-07T04:27:03.579Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.61,2.55,0.12,22,reviewed,nc,nc
1987-05-18T22:40:23.470Z,34.75,-116.42,-1.285,2.64,mc,0,144.4,,0.234,ci,ci722322,2016-02-04T02:50:36.620Z,"24km W of Ludlow, CA",quarry blast,,,,19,reviewed,ci,ci
1987-05-18T19:31:00.230Z,33,-117.12,-0.856,2.54,mc,0,230.2,,0.248,ci,ci722312,2016-02-04T02:11:34.590Z,"8km ESE of Rancho Santa Fe, CA",quarry blast,,,,7,reviewed,ci,ci
1987-05-15T21:57:12.290Z,38.822,-122.3913333,-0.62,2.59,md,20,52,0.04685,0.2,nc,nc100486,2016-12-07T04:14:54.907Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.46,1.85,0.19,24,reviewed,nc,nc
1987-05-15T19:59:47.170Z,33,-117.12,-1.048,2.53,mc,0,208.3,,0.212,ci,ci722174,2016-02-03T20:56:14.770Z,"8km ESE of Rancho Santa Fe, CA",quarry blast,,,,8,reviewed,ci,ci
1987-05-14T15:59:58.460Z,33.545,-106.519,0,2.9,ml,,,,0.3,us,usp0003505,2014-11-07T00:40:24.849Z,"50 km SE of San Antonito, New Mexico",explosion,,,,,reviewed,us,us
1987-05-13T21:57:45.770Z,38.8225,-122.3893333,-0.609,2.53,md,17,57,0.04865,0.11,nc,nc100391,2016-12-07T04:09:30.157Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.33,1.18,0.14,22,reviewed,nc,nc
1987-05-13T18:44:57.530Z,33.06,-115,-0.073,2.7,mc,0,152.9,0.08945,0.288,ci,ci722078,2016-02-03T19:37:14.770Z,"45km NE of Holtville, CA",quarry blast,,,,15,reviewed,ci,ci
1987-05-11T19:18:56.340Z,33.06,-115,-0.208,2.62,mc,0,101,,0.262,ci,ci721987,2016-02-03T19:37:13.170Z,"45km NE of Holtville, CA",quarry blast,,,,15,reviewed,ci,ci
1987-05-08T17:21:22.160Z,34.62,-113.15,-0.275,2.6,mc,0,334.6,,0.558,ci,ci721848,2016-02-03T19:37:10.100Z,"104km SE of Kingman, AZ",quarry blast,,,,5,reviewed,ci,ci
1987-05-07T18:43:57.250Z,33.06,-115,-0.213,2.54,mc,0,101,,0.227,ci,ci721780,2016-02-04T04:46:48.960Z,"45km NE of Holtville, CA",quarry blast,,,,14,reviewed,ci,ci
1987-05-05T22:00:24.250Z,38.8208333,-122.3903333,-0.609,2.73,md,26,56,0.04685,0.22,nc,nc99891,2016-12-07T03:41:50.815Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.4,1.63,0.1,10,reviewed,nc,nc
1987-05-05T18:44:49.270Z,33.06,-115,-0.21,2.67,mc,0,101,,0.214,ci,ci721662,2016-02-03T22:16:06.620Z,"45km NE of Holtville, CA",quarry blast,,,,20,reviewed,ci,ci
1987-05-04T18:53:50.560Z,33.06,-115,-0.142,2.53,mc,0,101,,0.172,ci,ci721619,2016-02-04T04:46:45.760Z,"45km NE of Holtville, CA",quarry blast,,,,14,reviewed,ci,ci
1987-04-30T21:57:14.350Z,38.827,-122.3806667,-0.436,2.55,md,11,64,0.05676,0.1,nc,nc99541,2016-12-07T03:20:17.450Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.28,1.33,0.14,17,reviewed,nc,nc
1987-04-29T18:38:53.170Z,38.8186667,-122.3813333,-0.436,2.62,md,25,57,0.05315,0.18,nc,nc99458,2016-12-07T03:14:48.599Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.37,1.63,0.13,23,reviewed,nc,nc
1987-04-28T17:42:57.330Z,34.63,-117.12,-0.898,2.66,mc,0,70.2,,0.186,ci,ci721328,2016-02-04T00:10:57.570Z,"16km NNE of Apple Valley, CA",quarry blast,,,,73,reviewed,ci,ci
1987-04-27T22:05:16.860Z,38.8233333,-122.3916667,-0.436,2.52,md,22,57,0.04685,0.34,nc,nc99344,2016-12-07T03:08:19.102Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.55,2.35,0.13,16,reviewed,nc,nc
1987-04-27T18:45:16.160Z,33.06,-115,-0.16,2.62,mc,0,101,,0.241,ci,ci721277,2016-02-03T19:36:58.890Z,"45km NE of Holtville, CA",quarry blast,,,,22,reviewed,ci,ci
1987-04-24T22:51:18.400Z,33.06,-115,-0.16,2.53,mc,0,101,,0.236,ci,ci721158,2016-02-04T00:10:52.260Z,"45km NE of Holtville, CA",quarry blast,,,,24,reviewed,ci,ci
1987-04-24T18:13:38.050Z,34.62,-113.15,-0.275,2.56,mc,0,347.6,,0.167,ci,ci721134,2016-02-03T23:33:22.120Z,"104km SE of Kingman, AZ",quarry blast,,,,5,reviewed,ci,ci
1987-04-23T21:54:34.300Z,38.8235,-122.3718333,-0.609,2.56,md,26,59,0.06216,0.33,nc,nc99139,2016-12-07T02:54:18.774Z,"15 km W of Guinda, California",quarry blast,0.63,2.48,0.16,21,reviewed,nc,nc
1987-04-20T21:57:42.180Z,38.8215,-122.3878333,-0.436,2.51,md,16,62,0.04955,0.16,nc,nc99001,2016-12-07T02:41:57.930Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.65,1.32,0.13,19,reviewed,nc,nc
1987-04-20T18:44:08.380Z,33.06,-115,-0.16,2.55,mc,0,119.4,,0.251,ci,ci720946,2016-02-04T04:08:18.450Z,"45km NE of Holtville, CA",quarry blast,,,,11,reviewed,ci,ci
1987-04-18T20:25:25.580Z,38.8268333,-122.3873333,-0.436,2.51,md,17,58,0.05135,0.12,nc,nc98861,2016-12-07T02:34:21.663Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.35,1.12,0.17,22,reviewed,nc,nc
1987-04-17T21:55:37.850Z,38.82,-122.3721667,-0.436,2.64,md,21,65,0.06036,0.28,nc,nc98818,2016-12-07T02:30:14.715Z,"15 km W of Guinda, California",quarry blast,0.5,2.18,0.13,23,reviewed,nc,nc
1987-04-17T17:30:12.660Z,34.62,-113.15,-0.275,2.7,mc,0,306.3,,0.369,ci,ci720811,2016-02-04T02:50:14.570Z,"104km SE of Kingman, AZ",quarry blast,,,,5,reviewed,ci,ci
1987-04-15T21:57:55.350Z,38.8223333,-122.3768333,-0.683,2.57,md,10,102,0.05766,0.14,nc,nc1149114,2016-12-07T02:20:21.943Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.5,1.75,0.09,12,reviewed,nc,nc
1987-04-14T21:48:17.010Z,34.63,-117.12,-0.898,2.55,mc,0,78,,0.136,ci,ci720633,2016-02-04T00:51:59.440Z,"16km NNE of Apple Valley, CA",quarry blast,,,,49,reviewed,ci,ci
1987-04-14T18:43:55.840Z,33.06,-115,-0.093,2.58,mc,0,152.9,,0.268,ci,ci720616,2016-02-04T02:50:09.370Z,"45km NE of Holtville, CA",quarry blast,,,,18,reviewed,ci,ci
1987-04-13T19:00:59.630Z,32.97,-117.1,-0.934,2.65,mc,0,265.6,,0.288,ci,ci720570,2016-02-03T20:55:43.150Z,"6km W of Poway, CA",quarry blast,,,,5,reviewed,ci,ci
1987-04-10T21:54:17.780Z,38.8311667,-122.3881667,-0.436,2.53,md,26,54,0.05315,0.47,nc,nc98332,2016-12-07T01:58:21.940Z,"15 km E of Hidden Valley Lake, California",quarry blast,0.76,3.82,0.14,25,reviewed,nc,nc
1987-04-09T23:32:34.400Z,19.6901667,-155.0406667,3.617,2.75,ml,26,240,,0.16,hv,hv236835,2020-03-31T17:49:12.520Z,"6 km SE of Hilo, Hawaii",quarry blast,1.81,13.62,0.31,2,reviewed,hv,hv
1987-04-07T21:57:52.100Z,38.8131667,-122.4208333,-0.858,2.61,md,39,92,0.02252,0.37,nc,nc98173,2016-12-07T01:45:56.266Z,"11 km E of Hidden Valley Lake, California",quarry blast,0.6,1.19,0.18,30,reviewed,nc,nc
1987-04-07T18:41:36.480Z,33.06,-115,-0.419,2.61,mc,0,114.6,,0.334,ci,ci720237,2016-02-03T21:34:52.390Z,"45km NE of Holtville, CA",quarry blast,,,,7,reviewed,ci,ci
1987-04-06T21:35:04.680Z,34.63,-117.12,-0.947,2.61,mc,0,78,,0.181,ci,ci720173,2016-02-04T02:50:00.680Z,"16km NNE of Apple Valley, CA",quarry blast,,,,76,reviewed,ci,ci
1987-03-31T00:23:15.080Z,34.75,-116.42,-1.174,2.64,mc,0,141.1,,0.319,ci,ci719609,2016-02-04T03:29:00.900Z,"24km W of Ludlow, CA",quarry blast,,,,27,reviewed,ci,ci
1987-03-30T22:42:20.790Z,34.63,-117.12,-0.898,2.74,mc,0,78,,0.213,ci,ci719600,2016-02-04T05:25:00.500Z,"16km NNE of Apple Valley, CA",quarry blast,,,,69,reviewed,ci,ci
1987-03-26T22:59:35.420Z,38.8295,-122.3878333,-0.436,2.52,md,31,58,0.05225,0.39,nc,nc97512,2016-12-07T01:03:02.868Z,"14 km E of Hidden Valley Lake, California",quarry blast,0.54,2.56,0.13,29,reviewed,nc,nc
1987-03-26T00:17:16.590Z,33.03,-116.08,-0.243,2.55,mc,0,176,,0.308,ci,ci719321,2016-02-03T21:34:37.610Z,"14km SSE of Ocotillo Wells, CA",quarry blast,,,,16,reviewed,ci,ci
